x y
298.99841 -7.9595434e-05
299.99844 -8.7664431e-05
300.99847 -9.5617805e-05
301.9985 -0.00010345764
302.99853 -0.00011118598
303.99856 -0.00011880483
304.99859 -0.00012631613
305.99862 -0.00013372179
306.99865 -0.00014102369
307.99868 -0.00014822366
308.99871 -0.00015532348
309.99874 -0.00016232492
310.99877 -0.00016922969
311.9988 -0.00017603946
312.99883 -0.00018275589
313.99886 -0.00018938058
314.99889 -0.00019591512
315.99892 -0.00020236104
316.99895 -0.00020871986
317.99898 -0.00021499306
318.99901 -0.0002211821
319.99904 -0.00022728838
320.99907 -0.00023331331
321.9991 -0.00023925825
322.99913 -0.00024512454
323.99916 -0.00025091348
324.99919 -0.00025662636
325.99922 -0.00026226444
326.99925 -0.00026782894
327.99928 -0.00027332108
328.99931 -0.00027874205
329.99934 -0.00028409299
330.99937 -0.00028937506
331.9994 -0.00029458936
332.99943 -0.00029973699
333.99946 -0.00030481902
334.99949 -0.00030983651
335.99952 -0.00031479048
336.99955 -0.00031968195
337.99958 -0.00032451191
338.99961 -0.00032928132
339.99964 -0.00033399116
340.99967 -0.00033864234
341.9997 -0.0003432358
342.99973 -0.00034777243
343.99976 -0.00035225312
344.99979 -0.00035667873
345.99982 -0.00036105012
346.99985 -0.00036536812
347.99988 -0.00036963355
348.99991 -0.00037384721
349.99994 -0.00037800991
350.99997 -0.0003821224
352.0 -0.00038618546
