x y
168.99452 6.4862988e-07
169.99455 6.208562e-07
170.99458 5.9453313e-07
171.99461 5.6957764e-07
172.99464 5.4590467e-07
173.99467 5.234415e-07
174.9947 5.0211724e-07
175.99473 4.8186343e-07
176.99476 4.6262003e-07
177.99479 4.4432937e-07
178.99482 4.2693731e-07
179.99485 4.1039188e-07
180.99488 3.9464451e-07
181.99491 3.796528e-07
182.99494 3.6537387e-07
183.99497 3.5176807e-07
184.995 3.3879823e-07
185.99503 3.2643096e-07
186.99506 3.1463205e-07
187.99509 3.0337272e-07
188.99512 2.9262231e-07
189.99515 2.8235409e-07
190.99518 2.7254458e-07
191.99521 2.6316776e-07
192.99524 2.5420284e-07
193.99527 2.4562575e-07
194.9953 2.374186e-07
195.99533 2.2956382e-07
196.99536 2.2204132e-07
197.99539 2.1483377e-07
198.99542 2.0792782e-07
199.99545 2.0130663e-07
200.99548 1.9495759e-07
201.99551 1.8886741e-07
202.99554 1.8302305e-07
203.99557 1.774109e-07
204.9956 1.720233e-07
205.99563 1.6684673e-07
206.99566 1.6187224e-07
207.99569 1.5708994e-07
208.99572 1.5249205e-07
209.99575 1.4806854e-07
210.99578 1.4381219e-07
211.99581 1.397156e-07
212.99584 1.3577152e-07
213.99587 1.3197106e-07
214.9959 1.2831143e-07
215.99593 1.2478345e-07
216.99596 1.2138155e-07
217.99599 1.1810209e-07
218.99602 1.1493883e-07
219.99605 1.1188608e-07
220.99608 1.0893955e-07
221.99611 1.0609471e-07
222.99614 1.033471e-07
223.99617 1.0069397e-07
224.9962 9.8130034e-08
225.99623 9.5650156e-08
226.99626 9.3253996e-08
227.99629 9.0935374e-08
228.99632 8.8693702e-08
229.99635 8.6523919e-08
230.99638 8.4424448e-08
231.99641 8.239289e-08
232.99644 8.0422832e-08
233.99647 7.8516543e-08
234.9965 7.6668681e-08
235.99653 7.4879056e-08
236.99656 7.3143368e-08
237.99659 7.1462071e-08
238.99662 6.9829874e-08
239.99665 6.8248638e-08
240.99668 6.6711138e-08
241.99671 6.5222044e-08
242.99674 6.3776211e-08
243.99677 6.237208e-08
244.9968 6.1007816e-08
245.99683 5.9682271e-08
246.99686 5.8395896e-08
247.99689 5.7145852e-08
248.99692 5.5929509e-08
249.99695 5.474835e-08
250.99698 5.3598317e-08
251.99701 5.2480807e-08
252.99704 5.1393751e-08
253.99707 5.0337712e-08
254.9971 4.9307287e-08
255.99713 4.8307563e-08
256.99716 4.7331607e-08
257.99719 4.6381496e-08
258.99722 4.5458036e-08
259.99725 4.455718e-08
260.99728 4.3679496e-08
261.99731 4.2824759e-08
262.99734 4.199226e-08
263.99737 4.1180318e-08
264.9974 4.038812e-08
265.99743 3.961705e-08
266.99746 3.8864007e-08
267.99749 3.8128842e-08
268.99752 3.7413662e-08
269.99755 3.6714152e-08
270.99758 3.6034035e-08
271.99761 3.5367933e-08
272.99764 3.47186e-08
273.99767 3.4083325e-08
274.9977 3.3464925e-08
275.99773 3.2861739e-08
276.99776 3.2268587e-08
277.99779 3.1692884e-08
278.99781 3.1129303e-08
279.99784 3.0577748e-08
280.99787 3.0039935e-08
281.9979 2.9513289e-08
282.99793 2.8998778e-08
283.99796 2.8496733e-08
284.99799 2.8005931e-08
285.99802 2.7524964e-08
286.99805 2.7056365e-08
287.99808 2.6593775e-08
288.99811 2.6145399e-08
289.99814 2.5705338e-08
290.99817 2.5274084e-08
291.9982 2.485339e-08
292.99823 2.4438368e-08
293.99826 2.4038006e-08
294.99829 2.3641461e-08
295.99832 2.3253861e-08
296.99835 2.2873348e-08
297.99838 2.2503057e-08
298.99841 2.2139949e-08
299.99844 2.1783994e-08
300.99847 2.1435567e-08
301.9985 2.1091925e-08
302.99853 2.0758048e-08
303.99856 2.0429037e-08
304.99859 2.0108896e-08
305.99862 1.979345e-08
306.99865 1.948374e-08
307.99868 1.9180223e-08
308.99871 1.8884357e-08
309.99874 1.8592408e-08
310.99877 1.8305937e-08
311.9988 1.8024847e-08
312.99883 1.7751244e-08
313.99886 1.7483829e-08
314.99889 1.7218045e-08
315.99892 1.6959624e-08
316.99895 1.6704322e-08
317.99898 1.6456459e-08
318.99901 1.6209738e-08
319.99904 1.5969435e-08
320.99907 1.5731416e-08
321.9991 1.5501261e-08
322.99913 1.5276282e-08
323.99916 1.5051488e-08
324.99919 1.4831715e-08
325.99922 1.4618503e-08
326.99925 1.440513e-08
327.99928 1.4196389e-08
328.99931 1.3994462e-08
329.99934 1.3791404e-08
330.99937 1.3599555e-08
331.9994 1.3404715e-08
332.99943 1.3216411e-08
333.99946 1.3030483e-08
334.99949 1.2843538e-08
335.99952 1.2663799e-08
336.99955 1.2487959e-08
337.99958 1.2316102e-08
338.99961 1.2143536e-08
339.99964 1.1974437e-08
340.99967 1.1813389e-08
341.9997 1.1648868e-08
342.99973 1.1488726e-08
343.99976 1.1331662e-08
344.99979 1.1177866e-08
345.99982 1.1025722e-08
346.99985 1.0878021e-08
347.99988 1.0731445e-08
348.99991 1.0587139e-08
349.99994 1.0446312e-08
350.99997 1.0307325e-08
352.0 1.0167225e-08
